,model,variable,value
10831,pcox2,auc1,0.962583747
10832,pcox2,auc1,0.967935783
10833,pcox2,auc1,0.5
10834,pcox2,auc1,0.5
10835,pcox2,auc1,0.5
10836,pcox2,auc1,0.955310034
10837,pcox2,auc1,0.920136669
10838,pcox2,auc1,0.939386775
10839,pcox2,auc1,0.878173508
10840,pcox2,auc1,0.937736335
10841,pcox2,auc1,0.902799689
10842,pcox2,auc1,0.5
10843,pcox2,auc1,0.5
10844,pcox2,auc1,0.5
10845,pcox2,auc1,0.243902439
10846,pcox2,auc1,0.670212766
10847,pcox2,auc1,0.5
10848,pcox2,auc1,0.771135708
10849,pcox2,auc1,0.847547234
10850,pcox2,auc1,0.5
10851,pcox2,auc1,0.53125
10852,pcox2,auc1,0.934457861
10853,pcox2,auc1,0.5
10854,pcox2,auc1,0.837781436
10855,pcox2,auc1,0.962911125
10856,pcox2,auc1,0.602737331
10857,pcox2,auc1,0.5
10858,pcox2,auc1,0.622222222
10859,pcox2,auc1,0.5
10860,pcox2,auc1,0.653594417
10861,pcox3,auc1,0.920396103
10862,pcox3,auc1,0.868577286
10863,pcox3,auc1,0.882235013
10864,pcox3,auc1,0.963371793
10865,pcox3,auc1,0.89805691
10866,pcox3,auc1,0.889230532
10867,pcox3,auc1,0.954815716
10868,pcox3,auc1,0.942904009
10869,pcox3,auc1,0.848922681
10870,pcox3,auc1,0.940210256
10871,pcox3,auc1,0.933893943
10872,pcox3,auc1,0.956874469
10873,pcox3,auc1,0.81823176
10874,pcox3,auc1,0.911416262
10875,pcox3,auc1,0.88819947
10876,pcox3,auc1,0.925929639
10877,pcox3,auc1,0.87838031
10878,pcox3,auc1,0.934966074
10879,pcox3,auc1,0.913831621
10880,pcox3,auc1,0.894272578
10881,pcox3,auc1,0.89541392
10882,pcox3,auc1,0.942542662
10883,pcox3,auc1,0.866808989
10884,pcox3,auc1,0.932162147
10885,pcox3,auc1,0.972302347
10886,pcox3,auc1,0.856244913
10887,pcox3,auc1,0.979195768
10888,pcox3,auc1,0.898007647
10889,pcox3,auc1,0.883690517
10890,pcox3,auc1,0.894204485
10891,pcox3,auc1,0.959181426
10892,pcox3,auc1,0.918672723
10893,pcox3,auc1,0.906074844
10894,pcox3,auc1,0.93153245
10895,pcox3,auc1,0.85859163
10896,pcox3,auc1,0.918215309
10897,pcox3,auc1,0.845084003
10898,pcox3,auc1,0.911893925
10899,pcox3,auc1,0.901768322
10900,pcox3,auc1,0.972087614
10901,pcox3,auc1,0.908315486
10902,pcox3,auc1,0.864065762
10903,pcox3,auc1,0.936862587
10904,pcox3,auc1,0.971289673
10905,pcox3,auc1,0.895233054
10906,pcox3,auc1,0.896667021
10907,pcox3,auc1,0.93668434
10908,pcox3,auc1,0.895380365
10909,pcox3,auc1,0.900033864
10910,pcox3,auc1,0.952277869
10911,pcox3,auc1,0.916167925
10912,pcox3,auc1,0.880287686
10913,pcox3,auc1,0.953397705
10914,pcox3,auc1,0.835482923
10915,pcox3,auc1,0.964848237
10916,pcox3,auc1,0.937114492
10917,pcox3,auc1,0.926333031
10918,pcox3,auc1,0.94685633
10919,pcox3,auc1,0.863498745
10920,pcox3,auc1,0.92193321
10921,pcox3,auc1,0.911122973
10922,pcox3,auc1,0.929254487
10923,pcox3,auc1,0.983043077
10924,pcox3,auc1,0.961335789
10925,pcox3,auc1,0.757404505
10926,pcox3,auc1,0.853386172
10927,pcox3,auc1,0.945486519
10928,pcox3,auc1,0.86854767
10929,pcox3,auc1,0.878239006
10930,pcox3,auc1,0.954345209
10931,pcox3,auc1,0.96594951
10932,pcox3,auc1,0.967935783
10933,pcox3,auc1,0.900251881
10934,pcox3,auc1,0.890712004
10935,pcox3,auc1,0.824984123
10936,pcox3,auc1,0.958931898
10937,pcox3,auc1,0.922316886
10938,pcox3,auc1,0.943153874
10939,pcox3,auc1,0.880164144
10940,pcox3,auc1,0.942095753
10941,pcox3,auc1,0.904178879
10942,pcox3,auc1,0.807417023
10943,pcox3,auc1,0.827723436
10944,pcox3,auc1,0.932884656
10945,pcox3,auc1,0.977073266
10946,pcox3,auc1,0.953001214
10947,pcox3,auc1,0.966001681
10948,pcox3,auc1,0.935474045
10949,pcox3,auc1,0.845236222
10950,pcox3,auc1,0.871578422
10951,pcox3,auc1,0.909754747
10952,pcox3,auc1,0.937281024
10953,pcox3,auc1,0.899811251
10954,pcox3,auc1,0.842413008
10955,pcox3,auc1,0.959180261
10956,pcox3,auc1,0.884734876
10957,pcox3,auc1,0.882734892
10958,pcox3,auc1,0.941748145
10959,pcox3,auc1,0.960979647
10960,pcox3,auc1,0.887757105
10961,rsf1,auc1,0.932727258
10962,rsf1,auc1,0.845672536
10963,rsf1,auc1,0.866290203
10964,rsf1,auc1,0.908421918
10965,rsf1,auc1,0.886776487
10966,rsf1,auc1,0.903228099
10967,rsf1,auc1,0.975056875
10968,rsf1,auc1,0.901573341
10969,rsf1,auc1,0.871931229
10970,rsf1,auc1,0.882387578
10971,rsf1,auc1,0.907037461
10972,rsf1,auc1,0.962751837
10973,rsf1,auc1,0.806625797
10974,rsf1,auc1,0.88192524
10975,rsf1,auc1,0.889798795
10976,rsf1,auc1,0.929009677
10977,rsf1,auc1,0.79384927
10978,rsf1,auc1,0.927944063
10979,rsf1,auc1,0.942635268
10980,rsf1,auc1,0.889194018
10981,rsf1,auc1,0.888675131
10982,rsf1,auc1,0.918301872
10983,rsf1,auc1,0.882044606
10984,rsf1,auc1,0.889963465
10985,rsf1,auc1,0.977542137
10986,rsf1,auc1,0.877970153
10987,rsf1,auc1,0.952826025
10988,rsf1,auc1,0.854933703
10989,rsf1,auc1,0.860110897
10990,rsf1,auc1,0.927105643
10991,rsf1,auc1,0.947887093
10992,rsf1,auc1,0.848675368
10993,rsf1,auc1,0.965669503
10994,rsf1,auc1,0.924827252
10995,rsf1,auc1,0.843089212
10996,rsf1,auc1,0.865883342
10997,rsf1,auc1,0.877654755
10998,rsf1,auc1,0.93998668
10999,rsf1,auc1,0.880434174
11000,rsf1,auc1,0.970544841
11001,rsf1,auc1,0.905375715
11002,rsf1,auc1,0.839918315
11003,rsf1,auc1,0.960406444
11004,rsf1,auc1,0.973604572
11005,rsf1,auc1,0.87764591
11006,rsf1,auc1,0.846746076
11007,rsf1,auc1,0.940353721
11008,rsf1,auc1,0.920140782
11009,rsf1,auc1,0.905631193
11010,rsf1,auc1,0.934576374
11011,rsf1,auc1,0.901666963
11012,rsf1,auc1,0.887531555
11013,rsf1,auc1,0.981629754
11014,rsf1,auc1,0.825360893
11015,rsf1,auc1,0.902603168
11016,rsf1,auc1,0.926149878
11017,rsf1,auc1,0.838701353
11018,rsf1,auc1,0.938063997
11019,rsf1,auc1,0.88472764
11020,rsf1,auc1,0.883449899
11021,rsf1,auc1,0.881535518
11022,rsf1,auc1,0.930783327
11023,rsf1,auc1,0.950521602
11024,rsf1,auc1,0.908328851
11025,rsf1,auc1,0.810633228
11026,rsf1,auc1,0.828239444
11027,rsf1,auc1,0.910236066
11028,rsf1,auc1,0.876674571
11029,rsf1,auc1,0.91566378
11030,rsf1,auc1,0.94711101
11031,rsf1,auc1,0.919811126
11032,rsf1,auc1,0.97604032
11033,rsf1,auc1,0.940456353
11034,rsf1,auc1,0.864477614
11035,rsf1,auc1,0.814554559
11036,rsf1,auc1,0.954900833
11037,rsf1,auc1,0.920652354
11038,rsf1,auc1,0.977317435
11039,rsf1,auc1,0.857173896
11040,rsf1,auc1,0.874044826
11041,rsf1,auc1,0.864161797
11042,rsf1,auc1,0.889997005
11043,rsf1,auc1,0.824684733
11044,rsf1,auc1,0.923130194
11045,rsf1,auc1,0.948712127
11046,rsf1,auc1,0.966665037
11047,rsf1,auc1,0.898203415
11048,rsf1,auc1,0.919958631
11049,rsf1,auc1,0.893329057
11050,rsf1,auc1,0.859417995
11051,rsf1,auc1,0.897547906
11052,rsf1,auc1,0.894804535
11053,rsf1,auc1,0.903441109
11054,rsf1,auc1,0.87064336
11055,rsf1,auc1,0.927948335
11056,rsf1,auc1,0.8962309
11057,rsf1,auc1,0.872306662
11058,rsf1,auc1,0.972656773
11059,rsf1,auc1,0.943645393
11060,rsf1,auc1,0.791673987
11061,mtlr1,auc1,0.380230633
11062,mtlr1,auc1,0.602162601
