"","model","variable","value"
"277","pcox3","hc",0.857142857142857
"278","pcox3","hc",0.380952380952381
"279","pcox3","hc",0.766666666666667
"280","pcox3","hc",0.615384615384615
"281","pcox3","hc",0.787878787878788
"282","pcox3","hc",0.272727272727273
"283","pcox3","hc",0.727272727272727
"284","pcox3","hc",0.619047619047619
"285","pcox3","hc",0.566666666666667
"286","pcox3","hc",0.633333333333333
"287","pcox3","hc",0.818181818181818
"288","pcox3","hc",0.628571428571429
"289","pcox3","hc",0.461538461538462
"290","pcox3","hc",0.538461538461538
"291","pcox3","hc",0.542857142857143
"292","pcox3","hc",0.777777777777778
"293","pcox3","hc",0.538461538461538
"294","pcox3","hc",0.8
"295","pcox3","hc",0.666666666666667
"296","pcox3","hc",0.666666666666667
"297","pcox3","hc",0.411764705882353
"298","pcox3","hc",0.423076923076923
"299","pcox3","hc",0.933333333333333
"300","pcox3","hc",0.766666666666667
"301","pcox3","hc",0.78125
"302","pcox3","hc",0.714285714285714
"303","pcox3","hc",0.575757575757576
"304","pcox3","hc",0.769230769230769
"305","pcox3","hc",0.571428571428571
"306","pcox3","hc",0.727272727272727
"307","pcox3","hc",0.428571428571429
"308","pcox3","hc",0.566666666666667
"309","pcox3","hc",0.666666666666667
"310","pcox3","hc",0.542857142857143
"311","pcox3","hc",0.733333333333333
"312","pcox3","hc",0.769230769230769
"313","pcox3","hc",0.696969696969697
"314","pcox3","hc",0.696969696969697
"315","pcox3","hc",0.4
"316","pcox3","hc",0.709677419354839
"317","pcox3","hc",0.619047619047619
"318","pcox3","hc",0.666666666666667
"319","pcox3","hc",0.633333333333333
"320","pcox3","hc",0.761904761904762
"321","pcox3","hc",0.515151515151515
"322","pcox3","hc",0.714285714285714
"323","pcox3","hc",0.769230769230769
"324","pcox3","hc",0.5
"325","pcox3","hc",0.461538461538462
"326","pcox3","hc",0.708333333333333
"327","pcox3","hc",0.730769230769231
"328","pcox3","hc",0.371428571428571
"329","pcox3","hc",0.6
"330","pcox3","hc",0.696969696969697
"331","pcox3","hc",0.40625
"332","pcox3","hc",0.761904761904762
"333","pcox3","hc",0.619047619047619
"334","pcox3","hc",0.628571428571429
"335","pcox3","hc",0.685714285714286
"336","pcox3","hc",0.727272727272727
"337","pcox3","hc",0.692307692307692
"338","pcox3","hc",0.633333333333333
"339","pcox3","hc",0.7
"340","pcox3","hc",0.484848484848485
"341","rsf1","hc",0.676470588235294
"342","rsf1","hc",0.866666666666667
"343","rsf1","hc",0.636363636363636
"344","rsf1","hc",0.575757575757576
"345","rsf1","hc",0.633333333333333
"346","rsf1","hc",0.735294117647059
"347","rsf1","hc",0.575757575757576
"348","rsf1","hc",0.730769230769231
"349","rsf1","hc",0.7
"350","rsf1","hc",0.730769230769231
"351","rsf1","hc",0.857142857142857
"352","rsf1","hc",0.727272727272727
"353","rsf1","hc",0.80952380952381
"354","rsf1","hc",0.342857142857143
"355","rsf1","hc",0.676470588235294
"356","rsf1","hc",0.75
"357","rsf1","hc",0.818181818181818
"358","rsf1","hc",0.8
"359","rsf1","hc",0.4
"360","rsf1","hc",0.7
"361","rsf1","hc",0.636363636363636
"362","rsf1","hc",0.633333333333333
"363","rsf1","hc",0.8
"364","rsf1","hc",0.542857142857143
"365","rsf1","hc",0.714285714285714
"366","rsf1","hc",0.5625
"367","rsf1","hc",0.923076923076923
"368","rsf1","hc",0.571428571428571
"369","rsf1","hc",0.761904761904762
"370","rsf1","hc",0.727272727272727
"371","rsf1","hc",0.666666666666667
"372","rsf1","hc",0.545454545454545
"373","rsf1","hc",0.606060606060606
"374","rsf1","hc",0.884615384615385
"375","rsf1","hc",0.730769230769231
"376","rsf1","hc",0.484848484848485
"377","rsf1","hc",0.628571428571429
"378","rsf1","hc",0.904761904761905
"379","rsf1","hc",0.766666666666667
"380","rsf1","hc",0.884615384615385
"381","rsf1","hc",0.636363636363636
"382","rsf1","hc",0.212121212121212
"383","rsf1","hc",0.727272727272727
"384","rsf1","hc",0.761904761904762
"385","rsf1","hc",0.7
"386","rsf1","hc",0.866666666666667
"387","rsf1","hc",0.696969696969697
"388","rsf1","hc",0.571428571428571
"389","rsf1","hc",0.730769230769231
"390","rsf1","hc",0.615384615384615
"391","rsf1","hc",0.542857142857143
"392","rsf1","hc",0.5
"393","rsf1","hc",0.576923076923077
"394","rsf1","hc",0.8
"395","rsf1","hc",0.733333333333333
"396","rsf1","hc",0.527777777777778
"397","rsf1","hc",0.647058823529412
"398","rsf1","hc",0.615384615384615
"399","rsf1","hc",1
"400","rsf1","hc",0.666666666666667
"401","rsf1","hc",0.84375
"402","rsf1","hc",0.904761904761905
"403","rsf1","hc",0.727272727272727
"404","rsf1","hc",0.576923076923077
"405","rsf1","hc",0.628571428571429
"406","rsf1","hc",0.727272727272727
"407","rsf1","hc",0.666666666666667
"408","rsf1","hc",0.733333333333333
"409","rsf1","hc",0.5
"410","rsf1","hc",0.514285714285714
"411","rsf1","hc",0.7
"412","rsf1","hc",0.730769230769231
"413","rsf1","hc",0.818181818181818
"414","rsf1","hc",0.696969696969697
"415","rsf1","hc",0.666666666666667
"416","rsf1","hc",0.806451612903226
"417","rsf1","hc",0.80952380952381
"418","rsf1","hc",0.555555555555556
"419","rsf1","hc",0.8
"420","rsf1","hc",0.80952380952381
"421","rsf1","hc",0.696969696969697
"422","rsf1","hc",0.714285714285714
"423","rsf1","hc",0.807692307692308
"424","rsf1","hc",0.5
"425","rsf1","hc",0.769230769230769
"426","rsf1","hc",0.541666666666667
"427","rsf1","hc",0.653846153846154
"428","rsf1","hc",0.514285714285714
"429","rsf1","hc",0.633333333333333
"430","rsf1","hc",0.696969696969697
"431","rsf1","hc",0.40625
"432","rsf1","hc",0.952380952380952
"433","rsf1","hc",0.761904761904762
"434","rsf1","hc",0.571428571428571
"435","rsf1","hc",0.6
"436","rsf1","hc",0.666666666666667
"437","rsf1","hc",0.884615384615385
"438","rsf1","hc",0.7
"439","rsf1","hc",0.633333333333333
"440","rsf1","hc",0.545454545454545
"441","mtlr1","hc",0.647058823529412
"442","mtlr1","hc",0.733333333333333
"443","mtlr1","hc",0.575757575757576
"444","mtlr1","hc",0.818181818181818
"445","mtlr1","hc",0.6
"446","mtlr1","hc",0.617647058823529
"447","mtlr1","hc",0.818181818181818
"448","mtlr1","hc",0.461538461538462
"449","mtlr1","hc",0.666666666666667
"450","mtlr1","hc",0.653846153846154
"451","mtlr1","hc",0.619047619047619
"452","mtlr1","hc",0.696969696969697
"453","mtlr1","hc",0.666666666666667
"454","mtlr1","hc",0.8
"455","mtlr1","hc",0.617647058823529
"456","mtlr1","hc",0.8
"457","mtlr1","hc",0.636363636363636
"458","mtlr1","hc",0.6
"459","mtlr1","hc",0.685714285714286
"460","mtlr1","hc",0.766666666666667
"461","mtlr1","hc",0.666666666666667
"462","mtlr1","hc",0.666666666666667
"463","mtlr1","hc",0.733333333333333
"464","mtlr1","hc",0.742857142857143
"465","mtlr1","hc",0.666666666666667
"466","mtlr1","hc",0.8125
"467","mtlr1","hc",0.884615384615385
"468","mtlr1","hc",0.914285714285714
"469","mtlr1","hc",0.476190476190476
"470","mtlr1","hc",0.666666666666667
"471","mtlr1","hc",0.515151515151515
"472","mtlr1","hc",0.848484848484849
"473","mtlr1","hc",0.696969696969697
"474","mtlr1","hc",0.730769230769231
"475","mtlr1","hc",0.846153846153846
"476","mtlr1","hc",0.818181818181818
"477","mtlr1","hc",0.8
"478","mtlr1","hc",0.80952380952381
"479","mtlr1","hc",0.8
"480","mtlr1","hc",0.576923076923077
"481","mtlr1","hc",0.787878787878788
"482","mtlr1","hc",0.787878787878788
"483","mtlr1","hc",0.606060606060606
