"","model","variable","value"
"338","rsf1","hc",0.743589743589744
"339","rsf1","hc",0.785714285714286
"340","rsf1","hc",0.40625
"341","rsf1","hc",0.775
"342","rsf1","hc",0.803921568627451
"343","rsf1","hc",0.8
"344","rsf1","hc",0.493506493506494
"345","rsf1","hc",0.792207792207792
"346","rsf1","hc",0.442307692307692
"347","rsf1","hc",0.657894736842105
"348","rsf1","hc",0.689655172413793
"349","rsf1","hc",0.775
"350","rsf1","hc",0.688524590163934
"351","rsf1","hc",0.791666666666667
"352","rsf1","hc",0.773584905660377
"353","rsf1","hc",0.648148148148148
"354","rsf1","hc",0.714285714285714
"355","rsf1","hc",0.709090909090909
"356","rsf1","hc",0.773584905660377
"357","rsf1","hc",0.662162162162162
"358","rsf1","hc",0.509433962264151
"359","rsf1","hc",0.583333333333333
"360","rsf1","hc",0.729166666666667
"361","rsf1","hc",0.666666666666667
"362","rsf1","hc",0.78
"363","rsf1","hc",0.76
"364","rsf1","hc",0.725490196078431
"365","rsf1","hc",0.521739130434783
"366","rsf1","hc",0.76530612244898
"367","rsf1","hc",0.785714285714286
"368","rsf1","hc",0.722222222222222
"369","rsf1","hc",0.677966101694915
"370","rsf1","hc",0.340909090909091
"371","rsf1","hc",0.826086956521739
"372","rsf1","hc",0.784313725490196
"373","rsf1","hc",0.626865671641791
"374","rsf1","hc",0.529411764705882
"375","rsf1","hc",0.783333333333333
"376","rsf1","hc",0.659090909090909
"377","rsf1","hc",0.689655172413793
"378","rsf1","hc",0.563636363636364
"379","rsf1","hc",0.741379310344828
"380","rsf1","hc",0.804878048780488
"381","rsf1","hc",0.851851851851852
"382","rsf1","hc",0
"383","rsf1","hc",0.690140845070423
"384","rsf1","hc",0.555555555555556
"385","rsf1","hc",0.75
"386","rsf1","hc",0.72
"387","rsf1","hc",0.674418604651163
"388","rsf1","hc",0.482758620689655
"389","rsf1","hc",0.794520547945205
"390","rsf1","hc",0.547619047619048
"391","rsf1","hc",0.772151898734177
"392","rsf1","hc",0.703703703703704
"393","rsf1","hc",0.566666666666667
"394","rsf1","hc",0.631578947368421
"395","rsf1","hc",0.741935483870968
"396","rsf1","hc",0.875
"397","rsf1","hc",0.604166666666667
"398","rsf1","hc",0.674418604651163
"399","rsf1","hc",0.711864406779661
"400","rsf1","hc",0.666666666666667
"401","mtlr1","hc",0.681818181818182
"402","mtlr1","hc",0.91044776119403
"403","mtlr1","hc",0.62962962962963
"404","mtlr1","hc",0.571428571428571
"405","mtlr1","hc",0.419354838709677
"406","mtlr1","hc",0.821428571428571
"407","mtlr1","hc",0.808823529411765
"408","mtlr1","hc",0.0952380952380952
"409","mtlr1","hc",0.761904761904762
"410","mtlr1","hc",0.617647058823529
"411","mtlr1","hc",0.725274725274725
"412","mtlr1","hc",0.833333333333333
"413","mtlr1","hc",0.586206896551724
"414","mtlr1","hc",0.492537313432836
"415","mtlr1","hc",0.382352941176471
"416","mtlr1","hc",0.814814814814815
"417","mtlr1","hc",0.411764705882353
"418","mtlr1","hc",0.538461538461538
"419","mtlr1","hc",0.583333333333333
"420","mtlr1","hc",0.583333333333333
"421","mtlr1","hc",0.456140350877193
"422","mtlr1","hc",0.692307692307692
"423","mtlr1","hc",0.551724137931034
"424","mtlr1","hc",0.769230769230769
"425","mtlr1","hc",0.633333333333333
"426","mtlr1","hc",0.745098039215686
"427","mtlr1","hc",0.361111111111111
"428","mtlr1","hc",0.7
"429","mtlr1","hc",0.793103448275862
"430","mtlr1","hc",0.661538461538462
