"","model","variable","value"
"256","pcox3","hc",0.618181818181818
"257","pcox3","hc",0.806451612903226
"258","pcox3","hc",0.815789473684211
"259","pcox3","hc",0.615384615384615
"260","pcox3","hc",0.576923076923077
"261","pcox3","hc",0.596774193548387
"262","pcox3","hc",0.520833333333333
"263","pcox3","hc",0.606060606060606
"264","pcox3","hc",0.731707317073171
"265","pcox3","hc",0.605263157894737
"266","pcox3","hc",0.543478260869565
"267","pcox3","hc",0.46551724137931
"268","pcox3","hc",0.470588235294118
"269","pcox3","hc",0.645161290322581
"270","pcox3","hc",0.705882352941177
"271","pcox3","hc",0.553846153846154
"272","pcox3","hc",0.761904761904762
"273","pcox3","hc",0.387096774193548
"274","pcox3","hc",0.590909090909091
"275","pcox3","hc",0.571428571428571
"276","pcox3","hc",0.702127659574468
"277","pcox3","hc",0.51219512195122
"278","pcox3","hc",0.587301587301587
"279","pcox3","hc",0.7
"280","pcox3","hc",0.5
"281","pcox3","hc",0.675
"282","pcox3","hc",0.867924528301887
"283","pcox3","hc",0.53125
"284","pcox3","hc",0.708333333333333
"285","pcox3","hc",0.521739130434783
"286","pcox3","hc",0.523809523809524
"287","pcox3","hc",0.794871794871795
"288","pcox3","hc",0.5
"289","pcox3","hc",0.423076923076923
"290","pcox3","hc",0.628571428571429
"291","pcox3","hc",0.359375
"292","pcox3","hc",0.58974358974359
"293","pcox3","hc",0.787234042553192
"294","pcox3","hc",0.709677419354839
"295","pcox3","hc",0.72972972972973
"296","pcox3","hc",0.54
"297","pcox3","hc",0.811320754716981
"298","pcox3","hc",0.531914893617021
"299","pcox3","hc",0.513513513513513
"300","pcox3","hc",0.566666666666667
"301","rsf1","hc",0.5
"302","rsf1","hc",0.5
"303","rsf1","hc",0.5
"304","rsf1","hc",0.577777777777778
"305","rsf1","hc",0.346153846153846
"306","rsf1","hc",0.5
"307","rsf1","hc",0.5
"308","rsf1","hc",0.5
"309","rsf1","hc",0.551020408163265
"310","rsf1","hc",0.348837209302326
"311","rsf1","hc",0.5
"312","rsf1","hc",0.5
"313","rsf1","hc",0.5
"314","rsf1","hc",0.28125
"315","rsf1","hc",0.369565217391304
"316","rsf1","hc",0.5
"317","rsf1","hc",0.5
"318","rsf1","hc",0.5
"319","rsf1","hc",0.5
"320","rsf1","hc",0.175
"321","rsf1","hc",0.5
"322","rsf1","hc",0.5
"323","rsf1","hc",0.5
"324","rsf1","hc",0.311111111111111
"325","rsf1","hc",0.315789473684211
"326","rsf1","hc",0.5
"327","rsf1","hc",0.5
"328","rsf1","hc",0.5
"329","rsf1","hc",0.303030303030303
"330","rsf1","hc",0.384615384615385
"331","rsf1","hc",0.5
"332","rsf1","hc",0.5
"333","rsf1","hc",0.5
"334","rsf1","hc",0.355555555555556
"335","rsf1","hc",0.466666666666667
"336","rsf1","hc",0.5
"337","rsf1","hc",0.5
"338","rsf1","hc",0.5
"339","rsf1","hc",0.446808510638298
"340","rsf1","hc",0.4
"341","rsf1","hc",0.5
"342","rsf1","hc",0.5
"343","rsf1","hc",0.5
"344","rsf1","hc",0.581395348837209
"345","rsf1","hc",0.611111111111111
"346","rsf1","hc",0.5
"347","rsf1","hc",0.5
"348","rsf1","hc",0.5
"349","rsf1","hc",0.390243902439024
"350","rsf1","hc",0.7
"351","rsf1","hc",0.5
"352","rsf1","hc",0.5
"353","rsf1","hc",0.5
"354","rsf1","hc",0.480769230769231
"355","rsf1","hc",0.342105263157895
"356","rsf1","hc",0.5
"357","rsf1","hc",0.5
"358","rsf1","hc",0.5
"359","rsf1","hc",0.480769230769231
"360","rsf1","hc",0.538461538461538
"361","rsf1","hc",0.5
"362","rsf1","hc",0.5
"363","rsf1","hc",0.5
"364","rsf1","hc",0.536585365853659
"365","rsf1","hc",0.447368421052632
"366","rsf1","hc",0.5
"367","rsf1","hc",0.5
"368","rsf1","hc",0.5
"369","rsf1","hc",0.580645161290323
"370","rsf1","hc",0.147058823529412
"371","rsf1","hc",0.5
"372","rsf1","hc",0.5
"373","rsf1","hc",0.5
"374","rsf1","hc",0.568181818181818
"375","rsf1","hc",0.346938775510204
"376","rsf1","hc",0.5
"377","rsf1","hc",0.5
"378","rsf1","hc",0.5
"379","rsf1","hc",0.55
"380","rsf1","hc",0.5625
"381","rsf1","hc",0.5
"382","rsf1","hc",0.5
"383","rsf1","hc",0.5
"384","rsf1","hc",0.458333333333333
"385","rsf1","hc",0.41304347826087
"386","rsf1","hc",0.5
"387","rsf1","hc",0.5
"388","rsf1","hc",0.5
"389","rsf1","hc",0.288461538461538
"390","rsf1","hc",0.657142857142857
"391","rsf1","hc",0.5
"392","rsf1","hc",0.5
"393","rsf1","hc",0.5
"394","rsf1","hc",0.548387096774194
"395","rsf1","hc",0.297297297297297
"396","rsf1","hc",0.5
"397","rsf1","hc",0.5
"398","rsf1","hc",0.5
"399","rsf1","hc",0.297297297297297
"400","rsf1","hc",0.433333333333333
"401","coxboost","hc",0.184210526315789
"402","coxboost","hc",0.369565217391304
"403","coxboost","hc",0.465116279069767
"404","coxboost","hc",0.355555555555556
"405","coxboost","hc",0.423076923076923
"406","coxboost","hc",0.254545454545455
"407","coxboost","hc",0.413793103448276
"408","coxboost","hc",0.318181818181818
"409","coxboost","hc",0.408163265306122
"410","coxboost","hc",0.465116279069767
"411","coxboost","hc",0.595238095238095
"412","coxboost","hc",0.345454545454545
"413","coxboost","hc",0.470588235294118
"414","coxboost","hc",0.34375
"415","coxboost","hc",0.217391304347826
"416","coxboost","hc",0.268292682926829
"417","coxboost","hc",0.384615384615385
"418","coxboost","hc",0.389830508474576
"419","coxboost","hc",0.69047619047619
"420","coxboost","hc",0.4
"421","coxboost","hc",0.316666666666667
"422","coxboost","hc",0.540540540540541
"423","coxboost","hc",0.51219512195122
"424","coxboost","hc",0.244444444444444
"425","coxboost","hc",0.605263157894737
"426","coxboost","hc",0.694915254237288
"427","coxboost","hc",0.391304347826087
"428","coxboost","hc",0.5
"429","coxboost","hc",0.303030303030303
"430","coxboost","hc",0.326923076923077
"431","coxboost","hc",0.340909090909091
"432","coxboost","hc",0.292682926829268
"433","coxboost","hc",0.458333333333333
"434","coxboost","hc",0.266666666666667
"435","coxboost","hc",0.333333333333333
"436","coxboost","hc",0.442622950819672
"437","coxboost","hc",0.434782608695652
"438","coxboost","hc",0.146341463414634
"439","coxboost","hc",0.531914893617021
"440","coxboost","hc",0.0857142857142857
"441","coxboost","hc",0.592592592592593
"442","coxboost","hc",0.661538461538462
"443","coxboost","hc",0.105263157894737
"444","coxboost","hc",0.441860465116279
"445","coxboost","hc",0.333333333333333
"446","coxboost","hc",0.390625
"447","coxboost","hc",0.407407407407407
"448","coxboost","hc",0.538461538461538
"449","coxboost","hc",0.195121951219512
"450","coxboost","hc",0.75
"451","coxboost","hc",0.509433962264151
"452","coxboost","hc",0.13953488372093
"453","coxboost","hc",0.258064516129032
"454","coxboost","hc",0.365384615384615
"455","coxboost","hc",0.184210526315789
"456","coxboost","hc",0.436363636363636
"457","coxboost","hc",0.451612903225806
"458","coxboost","hc",0.342105263157895
"459","coxboost","hc",0.211538461538462
"460","coxboost","hc",0.596153846153846
"461","coxboost","hc",0.435483870967742
"462","coxboost","hc",0.4375
"463","coxboost","hc",0.424242424242424
"464","coxboost","hc",0.609756097560976
"465","coxboost","hc",0.578947368421053
"466","coxboost","hc",0.565217391304348
"467","coxboost","hc",0.224137931034483
"468","coxboost","hc",0.215686274509804
"469","coxboost","hc",0.548387096774194
"470","coxboost","hc",0.176470588235294
"471","coxboost","hc",0.4
"472","coxboost","hc",0.619047619047619
"473","coxboost","hc",0.548387096774194
"474","coxboost","hc",0.522727272727273
"475","coxboost","hc",0.448979591836735
"476","coxboost","hc",0.319148936170213
"477","coxboost","hc",0.390243902439024
"478","coxboost","hc",0.46031746031746
"479","coxboost","hc",0.55
"480","coxboost","hc",0.40625
"481","coxboost","hc",0.35
"482","coxboost","hc",0.207547169811321
"483","coxboost","hc",0.359375
"484","coxboost","hc",0.291666666666667
"485","coxboost","hc",0.282608695652174
"486","coxboost","hc",0.476190476190476
"487","coxboost","hc",0.41025641025641
"488","coxboost","hc",0.444444444444444
"489","coxboost","hc",0.192307692307692
"490","coxboost","hc",0.342857142857143
"491","coxboost","hc",0.40625
"492","coxboost","hc",0.333333333333333
"493","coxboost","hc",0.553191489361702
"494","coxboost","hc",0.451612903225806
"495","coxboost","hc",0.432432432432432
"496","coxboost","hc",0.46
"497","coxboost","hc",0.452830188679245
"498","coxboost","hc",0.382978723404255
"499","coxboost","hc",0.162162162162162
"500","coxboost","hc",0.366666666666667
"501","gacox","hc",0.342105263157895
"502","gacox","hc",0.369565217391304
"503","gacox","hc",0.720930232558139
"504","gacox","hc",0.333333333333333
"505","gacox","hc",0.461538461538462
"506","gacox","hc",0.363636363636364
"507","gacox","hc",0.586206896551724
"508","gacox","hc",0.477272727272727
"509","gacox","hc",0.551020408163265
"510","gacox","hc",0.651162790697674
"511","gacox","hc",0.571428571428571
"512","gacox","hc",0.509090909090909
"513","gacox","hc",0.588235294117647
"514","gacox","hc",0.21875
"515","gacox","hc",0.521739130434783
"516","gacox","hc",0.463414634146341
"517","gacox","hc",0.333333333333333
"518","gacox","hc",0.576271186440678
"519","gacox","hc",0.428571428571429
"520","gacox","hc",0.5
"521","gacox","hc",0.466666666666667
"522","gacox","hc",0.648648648648649
"523","gacox","hc",0.463414634146341
"524","gacox","hc",0.533333333333333
"525","gacox","hc",0.289473684210526
"526","gacox","hc",0.593220338983051
"527","gacox","hc",0.717391304347826
"528","gacox","hc",0.555555555555556
"529","gacox","hc",0.515151515151515
"530","gacox","hc",0.384615384615385
"531","gacox","hc",0.431818181818182
"532","gacox","hc",0.292682926829268
"533","gacox","hc",0.479166666666667
"534","gacox","hc",0.377777777777778
"535","gacox","hc",0.466666666666667
"536","gacox","hc",0.426229508196721
"537","gacox","hc",0.478260869565217
"538","gacox","hc",0.48780487804878
"539","gacox","hc",0.659574468085106
"540","gacox","hc",0.314285714285714
"541","gacox","hc",0.592592592592593
"542","gacox","hc",0.492307692307692
"543","gacox","hc",0.368421052631579
"544","gacox","hc",0.627906976744186
"545","gacox","hc",0.611111111111111
"546","gacox","hc",0.46875
"547","gacox","hc",0.481481481481481
"548","gacox","hc",0.282051282051282
"549","gacox","hc",0.585365853658537
"550","gacox","hc",0.2
"551","gacox","hc",0.69811320754717
"552","gacox","hc",0.232558139534884
"553","gacox","hc",0.225806451612903
"554","gacox","hc",0.692307692307692
"555","gacox","hc",0.394736842105263
"556","gacox","hc",0.472727272727273
"557","gacox","hc",0.451612903225806
"558","gacox","hc",0.421052631578947
"559","gacox","hc",0.5
"560","gacox","hc",0.692307692307692
"561","gacox","hc",0.435483870967742
"562","gacox","hc",0.541666666666667
"563","gacox","hc",0.515151515151515
"564","gacox","hc",0.634146341463415
"565","gacox","hc",0.657894736842105
"566","gacox","hc",0.5
"567","gacox","hc",0.396551724137931
"568","gacox","hc",0.647058823529412
"569","gacox","hc",0.67741935483871
"570","gacox","hc",0.0882352941176471
"571","gacox","hc",0.461538461538462
"572","gacox","hc",0.428571428571429
"573","gacox","hc",0.516129032258065
"574","gacox","hc",0.409090909090909
"575","gacox","hc",0.448979591836735
"576","gacox","hc",0.468085106382979
"577","gacox","hc",0.341463414634146
"578","gacox","hc",0.507936507936508
"579","gacox","hc",0.375
"580","gacox","hc",0.625
"581","gacox","hc",0.5
"582","gacox","hc",0.415094339622642
"583","gacox","hc",0.609375
"584","gacox","hc",0.625
"585","gacox","hc",0.478260869565217
"586","gacox","hc",0.714285714285714
"587","gacox","hc",0.666666666666667
"588","gacox","hc",0.407407407407407
"589","gacox","hc",0.25
"590","gacox","hc",0.514285714285714
"591","gacox","hc",0.59375
"592","gacox","hc",0.333333333333333
"593","gacox","hc",0.574468085106383
"594","gacox","hc",0.580645161290323
"595","gacox","hc",0.27027027027027
"596","gacox","hc",0.6
"597","gacox","hc",0.452830188679245
"598","gacox","hc",0.319148936170213
"599","gacox","hc",0.567567567567568
"600","gacox","hc",0.533333333333333
"601","gamtlr","hc",0.710526315789474
"602","gamtlr","hc",0.934782608695652
"603","gamtlr","hc",0.953488372093023
"604","gamtlr","hc",0.888888888888889
"605","gamtlr","hc",0.846153846153846
"606","gamtlr","hc",0.854545454545454
"607","gamtlr","hc",0.862068965517241
"608","gamtlr","hc",0.772727272727273
"609","gamtlr","hc",0.877551020408163
"610","gamtlr","hc",0.697674418604651
"611","gamtlr","hc",0.928571428571429
"612","gamtlr","hc",0.872727272727273
"613","gamtlr","hc",0.882352941176471
"614","gamtlr","hc",0.96875
"615","gamtlr","hc",0.956521739130435
"616","gamtlr","hc",1
"617","gamtlr","hc",0.974358974358974
"618","gamtlr","hc",0.915254237288136
"619","gamtlr","hc",0.761904761904762
"620","gamtlr","hc",0.825
"621","gamtlr","hc",0.9
"622","gamtlr","hc",0.945945945945946
"623","gamtlr","hc",0.780487804878049
"624","gamtlr","hc",0.911111111111111
"625","gamtlr","hc",0.921052631578947
"626","gamtlr","hc",0.830508474576271
"627","gamtlr","hc",0.934782608695652
"628","gamtlr","hc",0.861111111111111
"629","gamtlr","hc",0.909090909090909
"630","gamtlr","hc",0.865384615384615
"631","gamtlr","hc",0.909090909090909
"632","gamtlr","hc",0.878048780487805
"633","gamtlr","hc",0.833333333333333
"634","gamtlr","hc",0.8
"635","gamtlr","hc",0.866666666666667
"636","gamtlr","hc",0.80327868852459
"637","gamtlr","hc",0.91304347826087
"638","gamtlr","hc",0.878048780487805
"639","gamtlr","hc",0.808510638297872
"640","gamtlr","hc",0.857142857142857
"641","gamtlr","hc",0.888888888888889
"642","gamtlr","hc",0.938461538461538
"643","gamtlr","hc",0.947368421052632
"644","gamtlr","hc",1
"645","gamtlr","hc",0.972222222222222
"646","gamtlr","hc",0.84375
"647","gamtlr","hc",0.907407407407407
"648","gamtlr","hc",0.871794871794872
"649","gamtlr","hc",0.853658536585366
"650","gamtlr","hc",0.5
"651","gamtlr","hc",0.981132075471698
"652","gamtlr","hc",0.976744186046512
"653","gamtlr","hc",0.806451612903226
"654","gamtlr","hc",0.865384615384615
"655","gamtlr","hc",0.868421052631579
"656","gamtlr","hc",0.981818181818182
"657","gamtlr","hc",0.774193548387097
"658","gamtlr","hc",0.815789473684211
"659","gamtlr","hc",0.711538461538462
"660","gamtlr","hc",0.788461538461538
"661","gamtlr","hc",0.806451612903226
"662","gamtlr","hc",0.916666666666667
"663","gamtlr","hc",0.909090909090909
"664","gamtlr","hc",0.853658536585366
"665","gamtlr","hc",0.973684210526316
"666","gamtlr","hc",0.91304347826087
"667","gamtlr","hc",0.844827586206897
"668","gamtlr","hc",0.862745098039216
"669","gamtlr","hc",0.967741935483871
"670","gamtlr","hc",0.970588235294118
"671","gamtlr","hc",0.969230769230769
"672","gamtlr","hc",0.619047619047619
"673","gamtlr","hc",0.709677419354839
"674","gamtlr","hc",0.772727272727273
"675","gamtlr","hc",0.836734693877551
"676","gamtlr","hc",0.808510638297872
"677","gamtlr","hc",0.780487804878049
"678","gamtlr","hc",0.920634920634921
"679","gamtlr","hc",0.825
"680","gamtlr","hc",0.78125
"681","gamtlr","hc",0.875
"682","gamtlr","hc",0.886792452830189
"683","gamtlr","hc",0.875
"684","gamtlr","hc",0.875
"685","gamtlr","hc",0.91304347826087
"686","gamtlr","hc",0.976190476190476
"687","gamtlr","hc",0.769230769230769
"688","gamtlr","hc",0.796296296296296
"689","gamtlr","hc",0.961538461538462
"690","gamtlr","hc",0.857142857142857
"691","gamtlr","hc",0.75
"692","gamtlr","hc",0.923076923076923
"693","gamtlr","hc",0.914893617021277
"694","gamtlr","hc",0.741935483870968
"695","gamtlr","hc",0.837837837837838
"696","gamtlr","hc",0.9
"697","gamtlr","hc",0.867924528301887
"698","gamtlr","hc",0.893617021276596
"699","gamtlr","hc",0.945945945945946
"700","gamtlr","hc",1
"701","gacoxboost","hc",0.578947368421053
"702","gacoxboost","hc",0.41304347826087
"703","gacoxboost","hc",0.395348837209302
"704","gacoxboost","hc",0.555555555555556
"705","gacoxboost","hc",0.365384615384615
"706","gacoxboost","hc",0.545454545454545
"707","gacoxboost","hc",0.482758620689655
"708","gacoxboost","hc",0.454545454545455
"709","gacoxboost","hc",0.428571428571429
"710","gacoxboost","hc",0.395348837209302
"711","gacoxboost","hc",0.380952380952381
"712","gacoxboost","hc",0.490909090909091
"713","gacoxboost","hc",0.607843137254902
"714","gacoxboost","hc",0.34375
"715","gacoxboost","hc",0.565217391304348
"716","gacoxboost","hc",0.365853658536585
"717","gacoxboost","hc",0.256410256410256
"718","gacoxboost","hc",0.288135593220339
"719","gacoxboost","hc",0.547619047619048
"720","gacoxboost","hc",0.35
"721","gacoxboost","hc",0.466666666666667
"722","gacoxboost","hc",0.486486486486487
"723","gacoxboost","hc",0.439024390243902
"724","gacoxboost","hc",0.4
"725","gacoxboost","hc",0.289473684210526
"726","gacoxboost","hc",0.593220338983051
"727","gacoxboost","hc",0.717391304347826
"728","gacoxboost","hc",0.472222222222222
"729","gacoxboost","hc",0.363636363636364
"730","gacoxboost","hc",0.461538461538462
"731","gacoxboost","hc",0.477272727272727
"732","gacoxboost","hc",0.585365853658537
"733","gacoxboost","hc",0.4375
"734","gacoxboost","hc",0.355555555555556
"735","gacoxboost","hc",0.488888888888889
"736","gacoxboost","hc",0.491803278688525
"737","gacoxboost","hc",0.347826086956522
"738","gacoxboost","hc",0.390243902439024
"739","gacoxboost","hc",0.595744680851064
"740","gacoxboost","hc",0.457142857142857
"741","gacoxboost","hc",0.555555555555556
"742","gacoxboost","hc",0.430769230769231
"743","gacoxboost","hc",0.315789473684211
"744","gacoxboost","hc",0.674418604651163
"745","gacoxboost","hc",0.722222222222222
"746","gacoxboost","hc",0.515625
"747","gacoxboost","hc",0.537037037037037
"748","gacoxboost","hc",0.692307692307692
"749","gacoxboost","hc",0.414634146341463
"750","gacoxboost","hc",0.5
"751","gacoxboost","hc",0.641509433962264
"752","gacoxboost","hc",0.627906976744186
"753","gacoxboost","hc",0.516129032258065
"754","gacoxboost","hc",0.403846153846154
"755","gacoxboost","hc",0.789473684210526
"756","gacoxboost","hc",0.709090909090909
"757","gacoxboost","hc",0.225806451612903
"758","gacoxboost","hc",0.368421052631579
"759","gacoxboost","hc",0.384615384615385
"760","gacoxboost","hc",0.730769230769231
"761","gacoxboost","hc",0.532258064516129
"762","gacoxboost","hc",0.645833333333333
"763","gacoxboost","hc",0.454545454545455
"764","gacoxboost","hc",0.585365853658537
"765","gacoxboost","hc",0.526315789473684
"766","gacoxboost","hc",0.434782608695652
"767","gacoxboost","hc",0.362068965517241
"768","gacoxboost","hc",0.254901960784314
"769","gacoxboost","hc",0.709677419354839
"770","gacoxboost","hc",0.323529411764706
"771","gacoxboost","hc",0.523076923076923
"772","gacoxboost","hc",0.761904761904762
"773","gacoxboost","hc",0.741935483870968
"774","gacoxboost","hc",0.590909090909091
"775","gacoxboost","hc",0.653061224489796
"776","gacoxboost","hc",0.680851063829787
"777","gacoxboost","hc",0.463414634146341
"778","gacoxboost","hc",0.523809523809524
"779","gacoxboost","hc",0.7
"780","gacoxboost","hc",0.4375
"781","gacoxboost","hc",0.525
"782","gacoxboost","hc",0.471698113207547
"783","gacoxboost","hc",0.5
"784","gacoxboost","hc",0.833333333333333
"785","gacoxboost","hc",0.41304347826087
"786","gacoxboost","hc",0.547619047619048
"787","gacoxboost","hc",0.641025641025641
"788","gacoxboost","hc",0.62962962962963
"789","gacoxboost","hc",0.192307692307692
"790","gacoxboost","hc",0.514285714285714
"791","gacoxboost","hc",0.546875
"792","gacoxboost","hc",0.615384615384615
"793","gacoxboost","hc",0.468085106382979
"794","gacoxboost","hc",0.419354838709677
