,model,variable,value
6399,rsf1,auc1,0.610523269
6400,rsf1,auc1,0.659319507
6401,rsf1,auc1,0.630837228
6402,rsf1,auc1,0.648198261
6403,rsf1,auc1,0.554896221
6404,rsf1,auc1,0.650764136
6405,rsf1,auc1,0.663748638
6406,rsf1,auc1,0.635302717
6407,rsf1,auc1,0.618872113
6408,rsf1,auc1,0.668798305
6409,rsf1,auc1,0.686417394
6410,rsf1,auc1,0.553910443
6411,rsf1,auc1,0.650879336
6412,rsf1,auc1,0.572683386
6413,rsf1,auc1,0.649821397
6414,rsf1,auc1,0.581623139
6415,rsf1,auc1,0.602340802
6416,rsf1,auc1,0.656762762
6417,rsf1,auc1,0.628649883
6418,rsf1,auc1,0.592061822
6419,rsf1,auc1,0.655116528
6420,rsf1,auc1,0.631935856
6421,rsf1,auc1,0.672099593
6422,rsf1,auc1,0.648777238
6423,rsf1,auc1,0.661897898
6424,rsf1,auc1,0.660026296
6425,rsf1,auc1,0.587698522
6426,rsf1,auc1,0.607815949
6427,rsf1,auc1,0.646263144
6428,rsf1,auc1,0.645184003
6429,rsf1,auc1,0.631999868
6430,rsf1,auc1,0.623503521
6431,rsf1,auc1,0.588955322
6432,rsf1,auc1,0.641854141
6433,rsf1,auc1,0.596825701
6434,rsf1,auc1,0.611649519
6435,rsf1,auc1,0.724869553
6436,rsf1,auc1,0.599723384
6437,rsf1,auc1,0.64622128
6438,rsf1,auc1,0.655993817
6439,rsf1,auc1,0.567148114
6440,rsf1,auc1,0.638290342
6441,rsf1,auc1,0.613583435
6442,rsf1,auc1,0.661731515
6443,rsf1,auc1,0.572089148
6444,rsf1,auc1,0.582349588
6445,rsf1,auc1,0.644551793
6446,rsf1,auc1,0.659710379
6447,rsf1,auc1,0.710208489
6448,rsf1,auc1,0.583930496
6449,rsf1,auc1,0.658319005
6450,rsf1,auc1,0.642507219
6451,rsf1,auc1,0.613929041
6452,rsf1,auc1,0.637041658
6453,rsf1,auc1,0.643002413
6454,rsf1,auc1,0.594260962
6455,rsf1,auc1,0.666105245
6456,rsf1,auc1,0.618139902
6457,rsf1,auc1,0.590707169
6458,rsf1,auc1,0.568283968
6459,rsf1,auc1,0.646385819
6460,rsf1,auc1,0.612714821
6461,rsf1,auc1,0.605075864
6462,rsf1,auc1,0.660190149
6463,rsf1,auc1,0.638276664
6464,rsf1,auc1,0.619971743
6465,rsf1,auc1,0.654214882
6466,rsf1,auc1,0.554478778
6467,rsf1,auc1,0.651396782
6468,rsf1,auc1,0.607169064
6469,rsf1,auc1,0.665351704
6470,rsf1,auc1,0.622997688
6471,rsf1,auc1,0.638555113
6472,rsf1,auc1,0.605196519
6473,rsf1,auc1,0.58332874
6474,rsf1,auc1,0.591324502
6475,rsf1,auc1,0.699128133
6476,rsf1,auc1,0.671335212
6477,rsf1,auc1,0.606317302
6478,mtlr1,auc1,0.93043014
6479,mtlr1,auc1,0.924032034
6480,mtlr1,auc1,0.933604117
6481,mtlr1,auc1,0.966728945
6482,mtlr1,auc1,0.923587957
6483,mtlr1,auc1,0.937748198
6484,mtlr1,auc1,0.937820421
6485,mtlr1,auc1,0.93868435
6486,mtlr1,auc1,0.925358183
6487,mtlr1,auc1,0.937426141
6488,mtlr1,auc1,0.908260422
6489,mtlr1,auc1,0.948529871
6490,mtlr1,auc1,0.953469914
6491,mtlr1,auc1,0.935250711
6492,mtlr1,auc1,0.930240459
6493,mtlr1,auc1,0.928145738
6494,mtlr1,auc1,0.946188612
6495,mtlr1,auc1,0.914244321
6496,mtlr1,auc1,0.927680335
6497,mtlr1,auc1,0.94988482
6498,mtlr1,auc1,0.927376573
6499,mtlr1,auc1,0.926293879
6500,mtlr1,auc1,0.940348738
6501,mtlr1,auc1,0.939596854
6502,mtlr1,auc1,0.9225767
